Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority
216,CA-2023-100132,2023-01-29,2023-02-02,Standard Class,CS-00443,PR-00146,2152.84,2,0.0,846.44,48.06,Medium
217,CA-2023-100130,2023-01-29,2023-01-30,First Class,CS-00259,PR-00295,418.4,1,0.0,185.16,13.71,Medium
218,CA-2023-100129,2023-01-29,2023-02-02,Standard Class,CS-00693,PR-00103,2816.22,3,0.0,1105.39,54.56,High
219,CA-2023-100128,2023-01-29,2023-01-29,Same Day,CS-00089,PR-00214,449.5,1,0.0,147.8,24.05,Medium
220,CA-2023-100133,2023-01-29,2023-02-01,Second Class,CS-00015,PR-00107,625.22,1,0.2,142.75,11.27,Medium
221,CA-2023-100129,2023-01-29,2023-02-02,Standard Class,CS-00693,PR-00068,617.76,4,0.0,124.9,19.78,High
222,CA-2023-100137,2023-01-30,2023-02-02,Standard Class,CS-00052,PR-00128,546.51,3,0.1,157.95,8.43,Medium
223,CA-2023-100143,2023-01-31,2023-02-01,First Class,CS-00447,PR-00096,14.34,3,0.0,-3.58,8.41,Low
224,CA-2023-100145,2023-01-31,2023-01-31,Same Day,CS-00024,PR-00225,919.22,2,0.2,281.63,34.17,Medium
225,CA-2023-100146,2023-01-31,2023-02-07,Standard Class,CS-00153,PR-00051,212.49,1,0.1,79.73,4.91,Medium
226,CA-2023-100147,2023-01-31,2023-02-07,Standard Class,CS-00168,PR-00109,212.06,2,0.0,94.98,5.48,Low
227,CA-2023-100147,2023-01-31,2023-02-07,Standard Class,CS-00168,PR-00206,240.81,3,0.0,65.8,7.76,Low
228,CA-2023-100142,2023-01-31,2023-02-06,Standard Class,CS-00348,PR-00009,3579.21,3,0.0,1633.72,92.48,Medium
229,CA-2023-100147,2023-01-31,2023-02-07,Standard Class,CS-00168,PR-00275,9446.24,8,0.0,3710.25,116.39,Low
230,CA-2023-100142,2023-01-31,2023-02-06,Standard Class,CS-00348,PR-00140,576.52,7,0.0,146.1,8.53,Medium
231,CA-2023-100144,2023-01-31,2023-02-01,First Class,CS-00120,PR-00082,2188.66,4,0.1,752.99,49.63,Medium
232,CA-2023-100142,2023-01-31,2023-02-06,Standard Class,CS-00348,PR-00042,474.23,2,0.1,189.15,8.58,Medium
233,CA-2023-100141,2023-01-31,2023-02-04,Second Class,CS-00638,PR-00051,849.96,4,0.1,320.1,18.46,High
234,CA-2023-100140,2023-01-31,2023-02-04,Standard Class,CS-00454,PR-00177,1342.4,2,0.1,376.33,20.25,Medium
235,CA-2023-100142,2023-01-31,2023-02-06,Standard Class,CS-00348,PR-00189,267.26,2,0.1,86.65,5.91,Medium
236,CA-2023-100140,2023-01-31,2023-02-04,Standard Class,CS-00454,PR-00265,1537.77,3,0.0,488.38,33.11,Medium
237,CA-2023-100140,2023-01-31,2023-02-04,Standard Class,CS-00454,PR-00163,1761.99,3,0.0,691.26,47.58,Medium
238,CA-2023-100139,2023-01-31,2023-02-03,Standard Class,CS-00193,PR-00189,1039.36,7,0.0,400.02,27.89,High
239,CA-2023-100139,2023-01-31,2023-02-03,Standard Class,CS-00193,PR-00103,3379.46,4,0.1,1111.69,59.41,High
240,CA-2023-100138,2023-01-31,2023-02-02,First Class,CS-00481,PR-00003,206.96,7,0.1,42.0,14.18,Low
241,CA-2023-100155,2023-02-01,2023-02-05,Standard Class,CS-00274,PR-00298,557.54,1,0.2,113.52,8.53,High
242,CA-2023-100154,2023-02-01,2023-02-05,Standard Class,CS-00160,PR-00133,172.3,2,0.2,49.37,6.11,Medium
243,CA-2023-100153,2023-02-01,2023-02-05,Second Class,CS-00471,PR-00041,22.08,1,0.1,4.37,5.28,Critical
244,CA-2023-100152,2023-02-01,2023-02-02,First Class,CS-00469,PR-00060,683.27,2,0.3,97.68,27.55,Medium
245,CA-2023-100151,2023-02-01,2023-02-06,Standard Class,CS-00773,PR-00071,201.63,1,0.1,61.07,7.43,Critical
246,CA-2023-100148,2023-02-01,2023-02-05,Standard Class,CS-00596,PR-00210,40.91,1,0.3,-0.88,2.95,High
247,CA-2023-100150,2023-02-01,2023-02-05,Standard Class,CS-00520,PR-00248,1454.37,3,0.0,566.31,25.17,Low
248,CA-2023-100149,2023-02-01,2023-02-05,Standard Class,CS-00685,PR-00185,1314.6,3,0.1,429.22,28.94,High
249,CA-2023-100148,2023-02-01,2023-02-05,Standard Class,CS-00596,PR-00102,556.52,4,0.1,120.91,15.13,High
250,CA-2023-100156,2023-02-01,2023-02-04,Standard Class,CS-00179,PR-00014,1185.13,1,0.1,472.38,28.62,High
251,CA-2023-100148,2023-02-01,2023-02-05,Standard Class,CS-00596,PR-00259,818.52,2,0.0,284.17,23.93,High
252,CA-2023-100151,2023-02-01,2023-02-06,Standard Class,CS-00773,PR-00050,2149.79,2,0.1,758.17,26.06,Critical
253,CA-2023-100157,2023-02-01,2023-02-04,Second Class,CS-00515,PR-00280,525.38,8,0.1,151.26,11.4,Critical
254,CA-2023-100159,2023-02-02,2023-02-04,Second Class,CS-00213,PR-00052,508.66,1,0.3,13.28,19.72,Medium
255,CA-2023-100158,2023-02-02,2023-02-06,Standard Class,CS-00652,PR-00152,915.39,7,0.1,315.63,15.96,Low
256,CA-2023-100164,2023-02-03,2023-02-09,Standard Class,CS-00386,PR-00289,6.73,1,0.1,-0.49,2.58,High
257,CA-2023-100164,2023-02-03,2023-02-09,Standard Class,CS-00386,PR-00007,315.88,4,0.0,73.97,10.23,High
258,CA-2023-100164,2023-02-03,2023-02-09,Standard Class,CS-00386,PR-00019,108.43,1,0.0,34.0,4.33,High
259,CA-2023-100163,2023-02-03,2023-02-08,Standard Class,CS-00733,PR-00093,603.07,2,0.1,242.3,14.03,Medium
260,CA-2023-100163,2023-02-03,2023-02-08,Standard Class,CS-00733,PR-00108,613.82,6,0.1,229.28,14.1,Medium
261,CA-2023-100164,2023-02-03,2023-02-09,Standard Class,CS-00386,PR-00162,100.37,1,0.0,28.22,5.26,High
262,CA-2023-100162,2023-02-03,2023-02-06,Standard Class,CS-00729,PR-00081,1773.86,3,0.2,475.68,28.64,Medium
263,CA-2023-100161,2023-02-03,2023-02-07,Standard Class,CS-00573,PR-00057,48.04,2,0.5,-10.1,3.54,Medium
264,CA-2023-100160,2023-02-03,2023-02-05,Second Class,CS-00785,PR-00150,2892.54,4,0.2,908.15,43.71,Medium
265,CA-2023-100160,2023-02-03,2023-02-05,Second Class,CS-00785,PR-00261,234.86,4,0.1,95.17,8.21,Medium
266,CA-2023-100162,2023-02-03,2023-02-06,Standard Class,CS-00729,PR-00276,58.94,1,0.0,20.15,3.81,Medium
267,CA-2023-100165,2023-02-04,2023-02-05,First Class,CS-00702,PR-00279,204.05,5,0.0,54.09,13.56,Critical
268,CA-2023-100166,2023-02-04,2023-02-11,Standard Class,CS-00785,PR-00153,346.99,2,0.2,28.76,10.47,High
269,CA-2023-100167,2023-02-04,2023-02-09,Standard Class,CS-00496,PR-00029,482.72,7,0.0,162.15,9.77,Low
270,CA-2023-100167,2023-02-04,2023-02-09,Standard Class,CS-00496,PR-00210,245.45,6,0.3,4.02,8.39,Low
271,CA-2023-100168,2023-02-04,2023-02-07,Standard Class,CS-00220,PR-00212,263.43,3,0.5,-96.35,10.16,Low
272,CA-2023-100170,2023-02-05,2023-02-07,First Class,CS-00469,PR-00189,890.88,6,0.0,347.3,19.48,Medium
273,CA-2023-100170,2023-02-05,2023-02-07,First Class,CS-00469,PR-00156,79.68,1,0.2,14.54,9.49,Medium
274,CA-2023-100171,2023-02-05,2023-02-12,Standard Class,CS-00557,PR-00067,280.32,4,0.0,124.61,7.23,Medium
275,CA-2023-100170,2023-02-05,2023-02-07,First Class,CS-00469,PR-00135,949.82,4,0.2,23.89,27.69,Medium
276,CA-2023-100169,2023-02-05,2023-02-07,Second Class,CS-00232,PR-00135,1780.92,6,0.0,405.31,28.25,Medium
277,CA-2023-100170,2023-02-05,2023-02-07,First Class,CS-00469,PR-00196,92.46,1,0.2,5.07,10.55,Medium
278,CA-2023-100176,2023-02-06,2023-02-06,Same Day,CS-00661,PR-00170,1986.7,7,0.3,61.13,45.44,Low
279,CA-2023-100176,2023-02-06,2023-02-06,Same Day,CS-00661,PR-00147,105.47,1,0.0,29.96,17.34,Low
280,CA-2023-100176,2023-02-06,2023-02-06,Same Day,CS-00661,PR-00062,1660.96,4,0.3,-6.72,58.64,Low
281,CA-2023-100176,2023-02-06,2023-02-06,Same Day,CS-00661,PR-00209,13.86,2,0.0,-8.85,15.33,Low
282,CA-2023-100174,2023-02-06,2023-02-13,Standard Class,CS-00725,PR-00165,2230.4,4,0.0,919.13,50.11,Medium
283,CA-2023-100175,2023-02-06,2023-02-12,Standard Class,CS-00595,PR-00043,86.73,1,0.0,24.8,4.93,Low
284,CA-2023-100173,2023-02-06,2023-02-08,First Class,CS-00572,PR-00019,151.8,2,0.3,1.5,10.1,Medium
285,CA-2023-100172,2023-02-06,2023-02-12,Standard Class,CS-00376,PR-00134,90.79,4,0.1,12.95,3.76,High
286,CA-2023-100172,2023-02-06,2023-02-12,Standard Class,CS-00376,PR-00046,627.17,1,0.0,196.02,13.41,High
287,CA-2023-100174,2023-02-06,2023-02-13,Standard Class,CS-00725,PR-00244,647.51,7,0.1,176.51,19.78,Medium
288,CA-2023-100173,2023-02-06,2023-02-08,First Class,CS-00572,PR-00237,34.4,4,0.0,-0.07,8.75,Medium
289,CA-2023-100173,2023-02-06,2023-02-08,First Class,CS-00572,PR-00181,111.31,2,0.1,26.59,10.48,Medium
290,CA-2023-100181,2023-02-07,2023-02-10,Second Class,CS-00716,PR-00130,397.98,6,0.0,136.82,14.8,Low
291,CA-2023-100180,2023-02-07,2023-02-10,Standard Class,CS-00477,PR-00180,1231.69,6,0.1,387.87,35.86,Medium
292,CA-2023-100179,2023-02-07,2023-02-11,Standard Class,CS-00722,PR-00184,273.72,3,0.0,124.26,7.8,High
293,CA-2023-100179,2023-02-07,2023-02-11,Standard Class,CS-00722,PR-00184,91.24,1,0.0,39.96,4.06,High
294,CA-2023-100181,2023-02-07,2023-02-10,Second Class,CS-00716,PR-00061,760.17,3,0.0,308.61,22.86,Low
295,CA-2023-100178,2023-02-07,2023-02-10,Second Class,CS-00364,PR-00124,36.42,1,0.0,10.5,5.68,Medium
296,CA-2023-100178,2023-02-07,2023-02-10,Second Class,CS-00364,PR-00113,263.91,3,0.0,114.55,8.57,Medium
297,CA-2023-100177,2023-02-07,2023-02-09,Second Class,CS-00179,PR-00060,1171.32,3,0.2,311.28,22.98,Medium
298,CA-2023-100178,2023-02-07,2023-02-10,Second Class,CS-00364,PR-00057,76.86,2,0.2,15.39,6.87,Medium
299,CA-2023-100185,2023-02-08,2023-02-14,Standard Class,CS-00563,PR-00035,1499.53,3,0.1,622.22,28.52,High
300,CA-2023-100182,2023-02-08,2023-02-14,Standard Class,CS-00458,PR-00165,1784.32,4,0.2,474.63,48.53,Medium
301,CA-2023-100183,2023-02-08,2023-02-14,Standard Class,CS-00619,PR-00220,3604.04,4,0.0,1585.26,44.86,Medium
302,CA-2023-100184,2023-02-08,2023-02-09,First Class,CS-00668,PR-00098,767.52,6,0.0,339.04,25.4,Critical
303,CA-2023-100185,2023-02-08,2023-02-14,Standard Class,CS-00563,PR-00120,396.25,1,0.0,84.86,13.84,High
304,CA-2023-100185,2023-02-08,2023-02-14,Standard Class,CS-00563,PR-00277,140.26,1,0.0,58.48,6.53,High
305,CA-2023-100185,2023-02-08,2023-02-14,Standard Class,CS-00563,PR-00180,1368.54,6,0.0,538.62,21.96,High
306,CA-2023-100185,2023-02-08,2023-02-14,Standard Class,CS-00563,PR-00284,782.46,2,0.3,145.18,12.12,High
307,CA-2023-100186,2023-02-09,2023-02-13,Second Class,CS-00503,PR-00243,800.46,4,0.1,163.63,20.47,Medium
308,CA-2023-100186,2023-02-09,2023-02-13,Second Class,CS-00503,PR-00138,2864.72,4,0.0,1222.81,63.87,Medium
309,CA-2023-100187,2023-02-10,2023-02-13,Standard Class,CS-00325,PR-00011,197.22,3,0.0,52.91,5.68,Medium
310,CA-2023-100188,2023-02-10,2023-02-14,Standard Class,CS-00013,PR-00225,2068.24,4,0.1,814.64,46.76,Critical
311,CA-2023-100196,2023-02-11,2023-02-15,Standard Class,CS-00331,PR-00040,428.54,6,0.1,117.96,13.1,High
312,CA-2023-100195,2023-02-11,2023-02-17,Standard Class,CS-00452,PR-00232,99.54,1,0.0,22.45,4.6,High
313,CA-2023-100195,2023-02-11,2023-02-17,Standard Class,CS-00452,PR-00149,192.38,4,0.2,46.47,7.15,High
314,CA-2023-100194,2023-02-11,2023-02-13,Second Class,CS-00110,PR-00158,102.62,2,0.0,42.1,7.76,High
315,CA-2023-100193,2023-02-11,2023-02-13,First Class,CS-00423,PR-00060,488.05,1,0.0,187.76,21.27,High
316,CA-2023-100193,2023-02-11,2023-02-13,First Class,CS-00423,PR-00142,131.53,2,0.1,34.39,11.16,High
317,CA-2023-100192,2023-02-11,2023-02-17,Standard Class,CS-00579,PR-00155,172.66,3,0.3,40.47,6.61,Medium
318,CA-2023-100192,2023-02-11,2023-02-17,Standard Class,CS-00579,PR-00229,411.01,2,0.2,9.69,9.32,Medium
319,CA-2023-100191,2023-02-11,2023-02-16,Standard Class,CS-00230,PR-00297,316.74,3,0.0,122.28,9.87,Medium
320,CA-2023-100191,2023-02-11,2023-02-16,Standard Class,CS-00230,PR-00121,2927.64,6,0.0,593.59,88.43,Medium
321,CA-2023-100191,2023-02-11,2023-02-16,Standard Class,CS-00230,PR-00111,250.13,3,0.1,95.16,7.55,Medium
322,CA-2023-100191,2023-02-11,2023-02-16,Standard Class,CS-00230,PR-00202,3937.43,4,0.1,1181.35,115.64,Medium
323,CA-2023-100191,2023-02-11,2023-02-16,Standard Class,CS-00230,PR-00033,564.87,1,0.0,153.7,17.99,Medium
324,CA-2023-100190,2023-02-11,2023-02-16,Standard Class,CS-00092,PR-00242,22.74,1,0.1,1.85,2.81,Low
325,CA-2023-100190,2023-02-11,2023-02-16,Standard Class,CS-00092,PR-00240,864.07,3,0.2,270.35,14.27,Low
326,CA-2023-100190,2023-02-11,2023-02-16,Standard Class,CS-00092,PR-00207,633.83,1,0.1,131.64,15.67,Low
327,CA-2023-100189,2023-02-11,2023-02-17,Standard Class,CS-00213,PR-00164,1053.72,2,0.0,276.84,18.56,Low
328,CA-2023-100189,2023-02-11,2023-02-17,Standard Class,CS-00213,PR-00087,1242.2,1,0.0,540.36,20.34,Low
329,CA-2023-100198,2023-02-12,2023-02-18,Standard Class,CS-00625,PR-00233,512.2,5,0.2,58.51,12.24,Medium
330,CA-2023-100198,2023-02-12,2023-02-18,Standard Class,CS-00625,PR-00116,813.84,4,0.0,342.98,23.74,Medium
331,CA-2023-100197,2023-02-12,2023-02-14,Second Class,CS-00767,PR-00098,89.54,1,0.3,14.77,7.59,Critical
332,CA-2023-100197,2023-02-12,2023-02-14,Second Class,CS-00767,PR-00278,68.26,6,0.2,1.93,6.87,Critical
333,CA-2023-100203,2023-02-13,2023-02-13,Same Day,CS-00616,PR-00145,393.57,3,0.0,145.14,21.42,Low
334,CA-2023-100206,2023-02-13,2023-02-18,Standard Class,CS-00329,PR-00274,218.15,5,0.0,63.67,6.43,Medium
335,CA-2023-100205,2023-02-13,2023-02-19,Standard Class,CS-00237,PR-00036,1104.08,3,0.1,339.66,23.03,High
336,CA-2023-100204,2023-02-13,2023-02-15,Second Class,CS-00150,PR-00197,1774.25,3,0.1,566.45,56.94,High
337,CA-2023-100203,2023-02-13,2023-02-13,Same Day,CS-00616,PR-00158,164.19,4,0.2,40.61,18.06,Low
338,CA-2023-100203,2023-02-13,2023-02-13,Same Day,CS-00616,PR-00029,124.13,2,0.1,18.3,17.03,Low
339,CA-2023-100203,2023-02-13,2023-02-13,Same Day,CS-00616,PR-00174,1632.02,2,0.1,543.81,41.27,Low
340,CA-2023-100202,2023-02-13,2023-02-13,Same Day,CS-00519,PR-00274,104.71,3,0.2,-1.7,17.58,Medium
341,CA-2023-100201,2023-02-13,2023-02-15,First Class,CS-00487,PR-00169,62.82,1,0.5,-35.03,9.14,High
342,CA-2023-100200,2023-02-13,2023-02-18,Standard Class,CS-00154,PR-00211,297.43,5,0.3,45.87,8.21,Low
343,CA-2023-100199,2023-02-13,2023-02-20,Standard Class,CS-00432,PR-00146,3229.26,3,0.0,1286.72,55.03,Critical
344,CA-2023-100199,2023-02-13,2023-02-20,Standard Class,CS-00432,PR-00029,62.06,1,0.1,14.37,3.29,Critical
345,CA-2023-100199,2023-02-13,2023-02-20,Standard Class,CS-00432,PR-00201,176.84,2,0.0,68.31,7.63,Critical
346,CA-2023-100202,2023-02-13,2023-02-13,Same Day,CS-00519,PR-00063,211.01,2,0.1,19.59,20.8,Medium
347,CA-2023-100209,2023-02-14,2023-02-18,Second Class,CS-00506,PR-00076,1140.11,1,0.0,510.69,17.63,Low
348,CA-2023-100209,2023-02-14,2023-02-18,Second Class,CS-00506,PR-00291,244.24,4,0.0,83.13,8.39,Low
349,CA-2023-100210,2023-02-14,2023-02-17,Standard Class,CS-00745,PR-00107,1406.75,2,0.1,424.38,39.97,Medium
350,CA-2023-100207,2023-02-14,2023-02-21,Standard Class,CS-00464,PR-00039,977.67,1,0.0,439.92,15.49,High
351,CA-2023-100208,2023-02-14,2023-02-21,Standard Class,CS-00239,PR-00051,708.3,3,0.0,302.55,22.2,High
352,CA-2023-100216,2023-02-15,2023-02-15,Same Day,CS-00010,PR-00181,61.84,1,0.0,8.99,15.73,Medium
353,CA-2023-100215,2023-02-15,2023-02-17,First Class,CS-00788,PR-00272,15.41,2,0.1,-5.72,8.23,Medium
354,CA-2023-100215,2023-02-15,2023-02-17,First Class,CS-00788,PR-00021,104.45,1,0.0,18.62,10.66,Medium
355,CA-2023-100214,2023-02-15,2023-02-18,Second Class,CS-00791,PR-00089,361.11,1,0.0,133.33,10.31,Low
356,CA-2023-100212,2023-02-15,2023-02-18,Standard Class,CS-00158,PR-00031,58.57,1,0.0,13.64,3.43,Low
357,CA-2023-100213,2023-02-15,2023-02-21,Standard Class,CS-00179,PR-00030,177.76,2,0.3,29.51,6.85,Low
358,CA-2023-100212,2023-02-15,2023-02-18,Standard Class,CS-00158,PR-00256,108.13,1,0.0,31.52,5.49,Low
359,CA-2023-100211,2023-02-15,2023-02-22,Standard Class,CS-00472,PR-00057,192.16,4,0.0,77.8,5.16,High
360,CA-2023-100214,2023-02-15,2023-02-18,Second Class,CS-00791,PR-00160,65.12,4,0.0,21.18,6.18,Low
361,CA-2023-100217,2023-02-16,2023-02-16,Same Day,CS-00035,PR-00068,139.0,1,0.1,3.97,16.76,High
362,CA-2023-100217,2023-02-16,2023-02-16,Same Day,CS-00035,PR-00286,50.47,1,0.1,-3.24,15.52,High
363,CA-2023-100218,2023-02-16,2023-02-21,Standard Class,CS-00418,PR-00109,106.03,1,0.0,44.79,5.44,Medium
364,CA-2023-100219,2023-02-16,2023-02-20,Standard Class,CS-00068,PR-00124,145.68,4,0.0,58.87,5.85,High
365,CA-2023-100220,2023-02-17,2023-02-24,Standard Class,CS-00541,PR-00285,154.12,1,0.0,68.26,5.88,Medium
366,CA-2023-100220,2023-02-17,2023-02-24,Standard Class,CS-00541,PR-00164,948.35,2,0.1,171.06,18.97,Medium
367,CA-2023-100221,2023-02-17,2023-02-22,Standard Class,CS-00294,PR-00267,3172.88,4,0.0,833.83,58.61,Critical
368,CA-2023-100222,2023-02-17,2023-02-21,Second Class,CS-00045,PR-00265,820.14,2,0.2,117.1,25.52,Medium
369,CA-2023-100227,2023-02-18,2023-02-18,Same Day,CS-00422,PR-00059,99.75,2,0.3,2.94,17.07,Medium
370,CA-2023-100228,2023-02-18,2023-02-23,Standard Class,CS-00176,PR-00223,191.78,2,0.2,32.65,4.45,Medium
371,CA-2023-100227,2023-02-18,2023-02-18,Same Day,CS-00422,PR-00053,56.8,1,0.0,5.18,16.45,Medium
372,CA-2023-100229,2023-02-18,2023-02-21,Standard Class,CS-00003,PR-00024,101.5,1,0.2,9.2,5.22,Medium
373,CA-2023-100225,2023-02-18,2023-02-19,First Class,CS-00677,PR-00078,174.2,4,0.1,64.78,12.22,High
374,CA-2023-100224,2023-02-18,2023-02-25,Standard Class,CS-00796,PR-00205,163.12,2,0.1,25.85,5.75,Medium
375,CA-2023-100223,2023-02-18,2023-02-20,Second Class,CS-00620,PR-00026,35.93,1,0.0,4.35,5.69,Medium
376,CA-2023-100226,2023-02-18,2023-02-24,Standard Class,CS-00428,PR-00090,364.6,4,0.0,89.01,6.23,High
377,CA-2023-100229,2023-02-18,2023-02-21,Standard Class,CS-00003,PR-00112,1713.42,5,0.1,449.47,22.5,Medium
378,CA-2023-100232,2023-02-19,2023-02-22,Standard Class,CS-00495,PR-00086,830.68,4,0.0,220.24,22.0,Medium
379,CA-2023-100231,2023-02-19,2023-02-21,First Class,CS-00552,PR-00242,101.08,4,0.0,18.66,10.1,Medium
380,CA-2023-100230,2023-02-19,2023-02-21,Second Class,CS-00608,PR-00118,151.8,1,0.0,53.21,8.84,Medium
381,CA-2023-100231,2023-02-19,2023-02-21,First Class,CS-00552,PR-00147,316.41,3,0.0,128.36,13.54,Medium
382,CA-2023-100233,2023-02-21,2023-02-22,First Class,CS-00075,PR-00092,950.88,2,0.0,347.82,28.14,Medium
383,CA-2023-100234,2023-02-21,2023-02-23,Second Class,CS-00382,PR-00023,54.64,3,0.3,-11.0,5.91,Medium
384,CA-2023-100235,2023-02-21,2023-02-23,First Class,CS-00532,PR-00053,79.52,2,0.3,-1.16,10.34,Critical
385,CA-2023-100235,2023-02-21,2023-02-23,First Class,CS-00532,PR-00290,60.42,1,0.0,17.84,9.62,Critical
386,CA-2023-100236,2023-02-21,2023-02-25,Second Class,CS-00208,PR-00038,1045.12,2,0.1,405.55,25.25,Medium
387,CA-2023-100237,2023-02-21,2023-02-21,Same Day,CS-00519,PR-00277,561.04,4,0.0,230.34,29.7,High
388,CA-2023-100237,2023-02-21,2023-02-21,Same Day,CS-00519,PR-00045,3283.4,4,0.0,1290.19,105.77,High
389,CA-2023-100237,2023-02-21,2023-02-21,Same Day,CS-00519,PR-00269,59.58,1,0.0,11.39,16.22,High
390,CA-2023-100237,2023-02-21,2023-02-21,Same Day,CS-00519,PR-00270,89.63,3,0.3,-21.62,16.66,High
391,CA-2023-100237,2023-02-21,2023-02-21,Same Day,CS-00519,PR-00100,3317.28,4,0.2,1091.98,62.42,High
392,CA-2023-100243,2023-02-22,2023-02-27,Standard Class,CS-00399,PR-00003,32.85,1,0.0,7.88,3.43,High
393,CA-2023-100242,2023-02-22,2023-02-28,Standard Class,CS-00737,PR-00188,1192.44,3,0.0,415.06,24.86,High
394,CA-2023-100241,2023-02-22,2023-02-27,Standard Class,CS-00298,PR-00208,808.08,8,0.0,378.08,15.68,Critical
395,CA-2023-100240,2023-02-22,2023-02-22,Same Day,CS-00603,PR-00019,108.43,1,0.0,21.12,17.21,Medium
396,CA-2023-100239,2023-02-22,2023-02-26,Standard Class,CS-00380,PR-00284,1006.02,2,0.1,351.24,29.62,High
397,CA-2023-100238,2023-02-22,2023-03-01,Standard Class,CS-00724,PR-00228,277.5,2,0.0,102.31,10.27,High
398,CA-2023-100244,2023-02-23,2023-02-28,Standard Class,CS-00318,PR-00141,3394.04,3,0.1,1279.2,88.37,Critical
399,CA-2023-100245,2023-02-23,2023-02-25,First Class,CS-00091,PR-00104,1871.85,5,0.0,697.58,59.17,High
400,CA-2023-100246,2023-02-23,2023-02-26,Second Class,CS-00638,PR-00041,66.23,3,0.1,22.33,6.61,Medium
401,CA-2023-100247,2023-02-23,2023-02-27,Second Class,CS-00683,PR-00036,1635.68,4,0.0,602.28,44.88,Medium
402,CA-2023-100254,2023-02-24,2023-02-24,Same Day,CS-00394,PR-00019,433.72,5,0.2,61.25,21.97,Critical
403,CA-2023-100253,2023-02-24,2023-03-03,Standard Class,CS-00093,PR-00058,174.9,2,0.0,40.94,4.68,Medium
404,CA-2023-100253,2023-02-24,2023-03-03,Standard Class,CS-00093,PR-00260,178.52,4,0.1,54.2,7.72,Medium
405,CA-2023-100252,2023-02-24,2023-03-01,Standard Class,CS-00690,PR-00287,2851.14,3,0.0,998.34,45.87,Medium
406,CA-2023-100251,2023-02-24,2023-02-28,Standard Class,CS-00036,PR-00201,88.42,1,0.0,33.26,4.71,High
407,CA-2023-100250,2023-02-24,2023-02-26,Second Class,CS-00588,PR-00143,1305.8,2,0.0,455.39,26.15,High
408,CA-2023-100248,2023-02-24,2023-03-03,Standard Class,CS-00092,PR-00194,397.86,1,0.1,86.51,9.07,Medium
409,CA-2023-100249,2023-02-24,2023-02-27,Standard Class,CS-00561,PR-00239,418.77,3,0.0,184.62,10.74,Medium
410,CA-2023-100249,2023-02-24,2023-02-27,Standard Class,CS-00561,PR-00117,138.61,2,0.3,6.98,4.93,Medium
411,CA-2023-100249,2023-02-24,2023-02-27,Standard Class,CS-00561,PR-00115,422.5,4,0.1,88.0,9.06,Medium
412,CA-2023-100248,2023-02-24,2023-03-03,Standard Class,CS-00092,PR-00264,940.45,1,0.0,201.88,25.05,Medium
413,CA-2023-100250,2023-02-24,2023-02-26,Second Class,CS-00588,PR-00087,7825.86,7,0.1,2828.88,226.48,High
414,CA-2023-100248,2023-02-24,2023-03-03,Standard Class,CS-00092,PR-00236,85.48,1,0.1,9.36,4.29,Medium
415,CA-2023-100259,2023-02-25,2023-02-28,Standard Class,CS-00787,PR-00158,35.92,1,0.3,6.23,3.31,Medium
416,CA-2023-100255,2023-02-25,2023-03-02,Standard Class,CS-00638,PR-00086,332.27,2,0.2,27.32,10.73,Critical
417,CA-2023-100255,2023-02-25,2023-03-02,Standard Class,CS-00638,PR-00019,325.29,3,0.0,108.5,6.49,Critical
418,CA-2023-100255,2023-02-25,2023-03-02,Standard Class,CS-00638,PR-00212,175.62,1,0.0,52.22,6.86,Critical
419,CA-2023-100256,2023-02-25,2023-03-01,Second Class,CS-00563,PR-00110,2696.12,4,0.0,1257.69,32.07,Medium
420,CA-2023-100257,2023-02-25,2023-02-27,Second Class,CS-00603,PR-00286,100.94,2,0.1,18.46,6.1,Medium
421,CA-2023-100257,2023-02-25,2023-02-27,Second Class,CS-00603,PR-00199,477.7,1,0.2,168.63,10.46,Medium
422,CA-2023-100258,2023-02-25,2023-03-01,Second Class,CS-00563,PR-00293,84.62,1,0.1,26.93,6.75,Medium
423,CA-2023-100258,2023-02-25,2023-03-01,Second Class,CS-00563,PR-00181,259.73,6,0.3,25.26,11.75,Medium
424,CA-2023-100265,2023-02-26,2023-02-28,First Class,CS-00066,PR-00125,366.65,5,0.5,-50.57,15.42,High
425,CA-2023-100260,2023-02-26,2023-03-04,Standard Class,CS-00561,PR-00081,7391.1,10,0.0,2949.87,209.43,Critical
426,CA-2023-100265,2023-02-26,2023-02-28,First Class,CS-00066,PR-00213,778.15,1,0.0,332.22,17.75,High
427,CA-2023-100266,2023-02-26,2023-03-02,Standard Class,CS-00398,PR-00152,290.6,2,0.0,118.17,5.63,Medium
428,CA-2023-100264,2023-02-26,2023-03-03,Standard Class,CS-00313,PR-00283,36.07,1,0.3,0.0,3.57,High
429,CA-2023-100260,2023-02-26,2023-03-04,Standard Class,CS-00561,PR-00054,4830.0,5,0.0,1228.82,99.43,Critical
430,CA-2023-100262,2023-02-26,2023-03-03,Standard Class,CS-00737,PR-00181,61.84,1,0.0,21.18,3.54,High
431,CA-2023-100261,2023-02-26,2023-03-01,Standard Class,CS-00438,PR-00175,403.66,1,0.3,11.11,11.3,Medium
432,CA-2023-100260,2023-02-26,2023-03-04,Standard Class,CS-00561,PR-00234,70.92,1,0.2,0.62,3.28,Critical
